step,latency_ms,algbw_GBs,busbw_GBs,timestamp,vram_used_gb,chunk_mb
19,15.8243,5.9643,5.2187,1778561434.448,,
19,11.6164,8.1248,7.1092,1778561434.472,,
19,39.7489,2.3744,2.0776,1778561434.528,,
19,22.8147,4.1368,3.6197,1778561434.57,,
19,30.2856,3.1163,2.7268,1778561434.616,,
19,19.8516,4.7543,4.16,1778561434.648,,
19,23.2729,4.0554,3.5484,1778561434.684,,
19,18.1399,5.2029,4.5525,1778561434.705,,
19,181.4948,5.789,5.0654,1778561434.888,7.224,64
20,20.2833,4.6531,4.0715,1778561435.517,,
20,16.6779,5.659,4.9516,1778561435.57,,
20,31.105,3.0342,2.655,1778561435.615,,
20,23.978,3.9361,3.4441,1778561435.656,,
20,20.062,4.7044,4.1164,1778561435.7,,
20,9.0825,10.3914,9.0925,1778561435.741,,
20,24.5846,3.839,3.3591,1778561435.781,,
20,24.3188,3.881,3.3958,1778561435.824,,
20,20.7581,4.5467,3.9783,1778561435.869,,
20,19.7099,4.7885,4.1899,1778561435.919,,
20,14.816,6.3701,5.5739,1778561435.955,,
20,35.3087,2.673,2.3389,1778561436.012,,
20,19.8855,4.7462,4.1529,1778561436.044,,
20,23.5991,3.9993,3.4994,1778561436.08,,
20,31.4804,2.9981,2.6233,1778561436.128,,
20,22.0552,4.2793,3.7444,1778561436.152,,
20,134.3955,7.8178,6.8406,1778561436.288,7.224,64
21,20.073,4.7018,4.1141,1778561445.724,,
21,15.6761,6.0206,5.268,1778561445.752,,
21,23.4518,4.0244,3.5214,1778561445.792,,
21,20.385,4.6299,4.0511,1778561445.833,,
21,18.9364,4.984,4.361,1778561445.872,,
21,21.9972,4.2905,3.7542,1778561445.908,,
21,19.5955,4.8164,4.2144,1778561445.94,,
21,15.032,6.2786,5.4938,1778561445.968,,
21,17.0317,5.5414,4.8487,1778561445.997,,
21,19.9361,4.7341,4.1424,1778561446.048,,
21,12.3922,7.6161,6.6641,1778561446.073,,
21,31.5724,2.9893,2.6157,1778561446.124,,
21,21.8037,4.3286,3.7875,1778561446.16,,
21,14.8764,6.3443,5.5512,1778561446.188,,
21,27.8745,3.3859,2.9627,1778561446.232,,
21,18.432,5.1205,4.4804,1778561446.252,,
21,149.72,7.0176,6.1404,1778561446.404,7.224,64
22,24.1111,3.9144,3.4251,1778561446.976,,
22,22.0579,4.2787,3.7439,1778561447.011,,
22,18.6539,5.0595,4.4271,1778561447.041,,
22,19.0712,4.9488,4.3302,1778561447.087,,
22,19.714,4.7875,4.189,1778561447.12,,
22,16.6684,5.6622,4.9544,1778561447.152,,
22,18.8905,4.9962,4.3717,1778561447.184,,
22,15.4621,6.104,5.341,1778561447.208,,
22,19.8628,4.7516,4.1576,1778561447.26,,
22,27.6794,3.4098,2.9835,1778561447.3,,
22,35.579,2.6527,2.3211,1778561447.352,,
22,23.825,3.9614,3.4662,1778561447.388,,
22,12.0663,7.8218,6.8441,1778561447.432,,
22,23.6311,3.9939,3.4946,1778561447.476,,
22,19.7695,4.774,4.1773,1778561447.516,,
22,14.4527,6.5303,5.714,1778561447.532,,
22,130.0515,8.0789,7.0691,1778561447.664,7.224,64
23,16.346,5.7739,5.0521,1778561448.26,,
23,15.2208,6.2007,5.4256,1778561448.291,,
23,18.8205,5.0147,4.3879,1778561448.317,,
23,15.4397,6.1128,5.3487,1778561448.348,,
23,25.9864,3.6319,3.1779,1778561448.391,,
23,16.9951,5.5534,4.8592,1778561448.421,,
23,9.614,9.8169,8.5898,1778561448.466,,
23,23.8888,3.9508,3.457,1778561448.512,,
23,23.5932,4.0003,3.5003,1778561448.55,,
23,19.8936,4.7442,4.1512,1778561448.596,,
23,4.1665,22.6523,19.8208,1778561448.613,,
23,18.4075,5.1273,4.4864,1778561448.644,,
23,19.1424,4.9304,4.3141,1778561448.676,,
23,16.5212,5.7126,4.9986,1778561448.716,,
23,25.8747,3.6476,3.1916,1778561448.752,,
23,14.7421,6.4021,5.6018,1778561448.768,,
23,161.3206,6.513,5.6989,1778561448.932,7.224,64
24,14.4028,6.5529,5.7338,1778561449.482,,
24,18.7239,5.0406,4.4105,1778561449.531,,
24,30.2739,3.1175,2.7278,1778561449.587,,
24,16.3703,5.7653,5.0447,1778561449.621,,
24,19.0841,4.9455,4.3273,1778561449.66,,
24,14.5739,6.476,5.6665,1778561449.688,,
24,27.9563,3.376,2.954,1778561449.732,,
24,28.1495,3.3528,2.9337,1778561449.78,,
24,29.3338,3.2175,2.8153,1778561449.824,,
24,19.8399,4.7571,4.1625,1778561449.864,,
24,19.5885,4.8181,4.2159,1778561449.908,,
24,16.2764,5.7986,5.0738,1778561449.938,,
24,30.4143,3.1031,2.7153,1778561449.994,,
24,19.209,4.9133,4.2992,1778561450.024,,
24,19.7884,4.7695,4.1733,1778561450.056,,
24,14.4219,6.5442,5.7262,1778561450.072,,
24,186.4158,5.6362,4.9317,1778561450.261,7.224,64
25,19.8424,4.7565,4.1619,1778561450.852,,
25,20.2071,4.6706,4.0868,1778561450.884,,
25,20.5073,4.6023,4.027,1778561450.925,,
25,29.2882,3.2225,2.8197,1778561450.976,,
25,26.401,3.5749,3.128,1778561451.016,,
25,19.7022,4.7903,4.1915,1778561451.052,,
25,26.8259,3.5182,3.0785,1778561451.092,,
25,26.31,3.5872,3.1388,1778561451.128,,
25,19.3017,4.8897,4.2785,1778561451.161,,
25,23.8952,3.9497,3.456,1778561451.216,,
25,31.0262,3.0419,2.6617,1778561451.267,,
25,19.0555,4.9529,4.3338,1778561451.299,,
25,3.6494,25.862,22.6292,1778561451.317,,
25,20.327,4.6431,4.0627,1778561451.369,,
25,4.2791,22.0559,19.2989,1778561451.388,,
25,12.1921,7.7411,6.7734,1778561451.402,,
25,143.6476,7.3143,6.4,1778561451.548,7.224,64
26,19.7425,4.7806,4.183,1778561452.168,,
26,18.3424,5.1454,4.5023,1778561452.2,,
26,22.62,4.1724,3.6509,1778561452.255,,
26,21.4897,4.3919,3.8429,1778561452.291,,
26,31.0197,3.0426,2.6623,1778561452.34,,
26,20.0314,4.7116,4.1227,1778561452.373,,
26,23.8091,3.964,3.4685,1778561452.416,,
26,18.7322,5.0384,4.4086,1778561452.448,,
26,13.2177,7.1404,6.2479,1778561452.469,,
26,31.2032,3.0247,2.6466,1778561452.52,,
26,14.3314,6.5855,5.7623,1778561452.558,,
