timestamp_ns,request_id,token_idx,itl_ms
3535078815732324,req_0151,128,7.4893
3535078815735941,req_0152,121,7.4884
3535078815739829,req_0153,115,7.4872
3535078815743907,req_0154,112,7.4870
3535078815747403,req_0156,93,7.4860
3535078815750770,req_0157,85,7.4853
3535078815754006,req_0158,42,7.4852
3535078815757322,req_0161,14,7.4850
3535078815760639,req_0162,8,7.4849
3535078815763915,req_0163,7,7.4849
3535078815767141,req_0164,7,7.4848
3535078815770658,req_0165,7,7.4851
3535078815773954,req_0166,7,7.4851
3535078815777331,req_0167,7,7.4853
3535078815780597,req_0168,6,7.4852
3535078815783884,req_0169,6,7.4853
3535078815787180,req_0170,6,7.4854
3535078815791258,req_0171,6,7.4861
3535078815795075,req_0172,6,7.4866
3535078815798392,req_0173,6,7.4866
3535078815801668,req_0174,6,7.4867
3535078815804974,req_0175,5,7.4868
3535078815808311,req_0176,5,7.4869
3535078815811678,req_0177,5,7.4870
3535078815815054,req_0178,5,7.4871
3535078815818411,req_0179,5,7.4869
3535078815821847,req_0180,5,7.4869
3535078815825213,req_0181,4,7.4868
3535078815828710,req_0182,4,7.4870
3535078815831906,req_0183,4,7.4868
3535078815834992,req_0184,4,7.4866
3535078815838069,req_0185,4,7.4863
3535078815841305,req_0186,4,7.4863
3535078815844561,req_0187,4,7.4862
3535078815847817,req_0188,3,7.4862
3535078815851094,req_0189,3,7.4862
3535078815854260,req_0190,3,7.4862
3535078815857466,req_0191,3,7.4861
3535078815860913,req_0192,3,7.4862
3535078815864229,req_0193,3,7.4863
3535078815867475,req_0194,3,7.4861
3535078815870621,req_0195,3,7.4858
3535078815873798,req_0196,2,7.4854
3535078815877044,req_0197,2,7.4852
3535078815880420,req_0198,2,7.4851
3535078815883677,req_0199,2,7.4850
3535078815886913,req_0200,2,7.4847
3535078815890399,req_0201,0,23.7187
3535078822657694,req_0133,255,6.9856
3535078822681239,req_0134,253,7.0010
3535078822687050,req_0136,240,7.0011
3535078822691930,req_0138,228,7.0014
3535078822695978,req_0139,210,7.0014
3535078822699765,req_0140,203,7.0013
3535078822703833,req_0141,197,7.0013
3535078822707540,req_0143,186,7.0015
3535078822711057,req_0144,186,7.0014
3535078822714664,req_0145,185,7.0011
3535078822718130,req_0147,169,7.0007
3535078822721607,req_0148,169,7.0003
3535078822724994,req_0149,160,7.0000
3535078822728440,req_0150,132,6.9997
3535078822731807,req_0151,129,6.9995
3535078822735083,req_0152,122,6.9991
3535078822738420,req_0153,116,6.9986
3535078822741716,req_0154,113,6.9978
3535078822745293,req_0156,94,6.9979
3535078822748820,req_0157,86,6.9981
3535078822752246,req_0158,43,6.9982
3535078822755773,req_0161,15,6.9985
3535078822759060,req_0162,9,6.9984
3535078822762376,req_0163,8,6.9985
3535078822765642,req_0164,8,6.9985
3535078822769009,req_0165,8,6.9984
3535078822772385,req_0166,8,6.9984
3535078822775742,req_0167,8,6.9984
3535078822779128,req_0168,7,6.9985
3535078822782495,req_0169,7,6.9986
3535078822785731,req_0170,7,6.9986
3535078822789278,req_0171,7,6.9980
3535078822792484,req_0172,7,6.9974
3535078822795750,req_0173,7,6.9974
3535078822799057,req_0174,7,6.9974
3535078822802263,req_0175,6,6.9973
3535078822805519,req_0176,6,6.9972
3535078822808976,req_0177,6,6.9973
3535078822812162,req_0178,6,6.9971
3535078822815579,req_0179,6,6.9972
3535078822818925,req_0180,6,6.9971
3535078822822282,req_0181,5,6.9971
3535078822825558,req_0182,5,6.9968
3535078822829025,req_0183,5,6.9971
3535078822832491,req_0184,5,6.9975
3535078822835708,req_0185,5,6.9976
3535078822838944,req_0186,5,6.9976
3535078822842200,req_0187,5,6.9976
3535078822845637,req_0188,4,6.9978
3535078822849123,req_0189,4,6.9980
3535078822852490,req_0190,4,6.9982
3535078822855806,req_0191,4,6.9983
3535078822859073,req_0192,4,6.9982
3535078822862539,req_0193,4,6.9983
3535078822865796,req_0194,4,6.9983
3535078822869142,req_0195,4,6.9985
3535078822872268,req_0196,3,6.9985
3535078822875464,req_0197,3,6.9984
3535078822878751,req_0198,3,6.9983
3535078822881947,req_0199,3,6.9983
3535078822885163,req_0200,3,6.9982
3535078822888470,req_0201,1,6.9981
3535078830580931,req_0134,254,7.8997
3535078830589287,req_0136,241,7.9022
3535078830595108,req_0138,229,7.9032
3535078830600008,req_0139,211,7.9040
3535078830604226,req_0140,204,7.9045
3535078830608334,req_0141,198,7.9045
3535078830612011,req_0143,187,7.9045
3535078830615608,req_0144,187,7.9046
3535078830619295,req_0145,186,7.9046
3535078830623253,req_0147,170,7.9051
3535078830626719,req_0148,170,7.9051
3535078830630056,req_0149,161,7.9051
3535078830633462,req_0150,133,7.9050
3535078830636859,req_0151,130,7.9051
3535078830640476,req_0152,123,7.9054
3535078830644033,req_0153,117,7.9056
3535078830647740,req_0154,114,7.9060
3535078830651477,req_0156,95,7.9062
3535078830655124,req_0157,87,7.9063
3535078830658761,req_0158,44,7.9065
3535078830662208,req_0161,16,7.9064
3535078830665875,req_0162,10,7.9068
3535078830669432,req_0163,9,7.9071
3535078830672748,req_0164,9,7.9071
3535078830676075,req_0165,9,7.9071
3535078830679381,req_0166,9,7.9070
3535078830682637,req_0167,9,7.9069
3535078830686054,req_0168,8,7.9069
3535078830689410,req_0169,8,7.9069
3535078830692827,req_0170,8,7.9071
3535078830696163,req_0171,8,7.9069
3535078830699420,req_0172,8,7.9069
3535078830702776,req_0173,8,7.9070
3535078830706042,req_0174,8,7.9070
3535078830709269,req_0175,7,7.9070
3535078830712565,req_0176,7,7.9070
3535078830716102,req_0177,7,7.9071
3535078830719649,req_0178,7,7.9075
3535078830723206,req_0179,7,7.9076
3535078830726733,req_0180,7,7.9078
3535078830729979,req_0181,6,7.9077
3535078830733345,req_0182,6,7.9078
3535078830736612,req_0183,6,7.9076
3535078830740128,req_0184,6,7.9076
3535078830743735,req_0185,6,7.9080
3535078830747442,req_0186,6,7.9085
3535078830750849,req_0187,6,7.9086
3535078830754306,req_0188,5,7.9087
3535078830757742,req_0189,5,7.9086
3535078830761169,req_0190,5,7.9087
3535078830764475,req_0191,5,7.9087
3535078830767762,req_0192,5,7.9087
3535078830771118,req_0193,5,7.9086
3535078830774415,req_0194,5,7.9086
3535078830777881,req_0195,5,7.9087
3535078830781007,req_0196,4,7.9087
3535078830784254,req_0197,4,7.9088
3535078830787500,req_0198,4,7.9087
3535078830790866,req_0199,4,7.9089
3535078830794093,req_0200,4,7.9089
3535078830797419,req_0201,2,7.9089
3535078830800696,req_0202,0,22.3907
3535078830804503,req_0203,0,21.6108
3535078837561717,req_0134,255,6.9808
3535078837584251,req_0136,242,6.9950
3535078837590703,req_0138,230,6.9956
3535078837595302,req_0139,212,6.9953
3535078837599310,req_0140,205,6.9951
3535078837603348,req_0141,199,6.9950
3535078837607165,req_0143,188,6.9952
3535078837610902,req_0144,188,6.9953
3535078837614509,req_0145,187,6.9952
3535078837618156,req_0147,171,6.9949
3535078837621733,req_0148,171,6.9950
3535078837625250,req_0149,162,6.9952
3535078837628747,req_0150,134,6.9953
3535078837632294,req_0151,131,6.9954
3535078837635750,req_0152,124,6.9953
3535078837639217,req_0153,118,6.9952
3535078837642724,req_0154,115,6.9950
3535078837646251,req_0156,96,6.9948
3535078837649627,req_0157,88,6.9945
3535078837653144,req_0158,45,6.9944
3535078837656561,req_0161,17,6.9944
3535078837660077,req_0162,11,6.9942
3535078837663344,req_0163,10,6.9939
3535078837666600,req_0164,10,6.9939
3535078837669936,req_0165,10,6.9939
3535078837673293,req_0166,10,6.9939
3535078837676579,req_0167,10,6.9939
3535078837680016,req_0168,9,6.9940
3535078837683563,req_0169,9,6.9942
3535078837687089,req_0170,9,6.9943
3535078837690566,req_0171,9,6.9944
3535078837693822,req_0172,9,6.9944
3535078837697309,req_0173,9,6.9945
3535078837700726,req_0174,9,6.9947
3535078837704142,req_0175,8,6.9949
3535078837707559,req_0176,8,6.9950
3535078837710956,req_0177,8,6.9949
3535078837714292,req_0178,8,6.9946
3535078837717568,req_0179,8,6.9944
3535078837721015,req_0180,8,6.9943
3535078837724281,req_0181,7,6.9943
3535078837727738,req_0182,7,6.9944
3535078837731085,req_0183,7,6.9945
3535078837734501,req_0184,7,6.9944
3535078837737717,req_0185,7,6.9940
3535078837741014,req_0186,7,6.9936
3535078837744220,req_0187,7,6.9934
3535078837747456,req_0188,6,6.9931
3535078837750823,req_0189,6,6.9931
3535078837754249,req_0190,6,6.9931
3535078837757616,req_0191,6,6.9931
3535078837760912,req_0192,6,6.9931
3535078837764379,req_0193,6,6.9933
3535078837767605,req_0194,6,6.9932
3535078837770982,req_0195,6,6.9931
3535078837774328,req_0196,5,6.9933
3535078837777715,req_0197,5,6.9935
3535078837781101,req_0198,5,6.9936
3535078837784438,req_0199,5,6.9936
3535078837787704,req_0200,5,6.9936
3535078837791130,req_0201,3,6.9937
3535078837794507,req_0202,1,6.9938
3535078837797914,req_0203,1,6.9934
3535078845143635,req_0136,243,7.5594
3535078845153895,req_0138,231,7.5632
3535078845159947,req_0139,213,7.5646
3535078845165097,req_0140,206,7.5658
3535078845170467,req_0141,200,7.5671
3535078845175507,req_0143,189,7.5683
3535078845180146,req_0144,189,7.5692
3535078845184514,req_0145,188,7.5700
3535078845188862,req_0147,172,7.5707
3535078845193271,req_0148,172,7.5715
3535078845197639,req_0149,163,7.5724
3535078845202038,req_0150,135,7.5733
3535078845206336,req_0151,132,7.5740
3535078845210605,req_0152,125,7.5749
3535078845215193,req_0153,119,7.5760
3535078845219622,req_0154,116,7.5769
3535078845223950,req_0156,97,7.5777
3535078845228028,req_0157,89,7.5784
3535078845232257,req_0158,46,7.5791
3535078845236545,req_0161,18,7.5800
3535078845240783,req_0162,12,7.5807
3535078845244951,req_0163,11,7.5816
3535078845248939,req_0164,11,7.5823
3535078845252977,req_0165,11,7.5830
3535078845257044,req_0166,11,7.5838
3535078845261233,req_0167,11,7.5847
3535078845265470,req_0168,10,7.5855
3535078845269619,req_0169,10,7.5861
3535078845273817,req_0170,10,7.5867
3535078845278255,req_0171,10,7.5877
3535078845282454,req_0172,10,7.5886
3535078845286581,req_0173,10,7.5893
3535078845290890,req_0174,10,7.5902
3535078845295098,req_0175,9,7.5910
3535078845299376,req_0176,9,7.5918
3535078845303715,req_0177,9,7.5928
3535078845307863,req_0178,9,7.5936
3535078845311991,req_0179,9,7.5944
3535078845316179,req_0180,9,7.5952
3535078845321068,req_0181,8,7.5968
3535078845325366,req_0182,8,7.5976
3535078845329424,req_0183,8,7.5983
3535078845333422,req_0184,8,7.5989
3535078845336668,req_0185,8,7.5990
3535078845340145,req_0186,8,7.5991
3535078845343451,req_0187,8,7.5992
3535078845346808,req_0188,7,7.5994
3535078845350024,req_0189,7,7.5992
3535078845353250,req_0190,7,7.5990
3535078845356607,req_0191,7,7.5990
3535078845360164,req_0192,7,7.5993
3535078845363800,req_0193,7,7.5994
3535078845367668,req_0194,7,7.6001
3535078845371034,req_0195,7,7.6001
3535078845374271,req_0196,6,7.5999
3535078845377687,req_0197,6,7.6000
3535078845381134,req_0198,6,7.6000
3535078845384601,req_0199,6,7.6002
3535078845387927,req_0200,6,7.6002
3535078845391244,req_0201,4,7.6001
3535078845394630,req_0202,2,7.6001
3535078845398067,req_0203,2,7.6002
3535078845401423,req_0204,0,22.5053
3535078852192543,req_0136,244,7.0489
3535078852202052,req_0138,232,7.0482
3535078852208234,req_0139,214,7.0483
3535078852213043,req_0140,207,7.0479
3535078852217982,req_0141,201,7.0475
3535078852222822,req_0143,190,7.0473
3535078852227311,req_0144,190,7.0472
3535078852231519,req_0145,189,7.0470
3535078852235937,req_0147,173,7.0471
3535078852239975,req_0148,173,7.0467
3535078852244393,req_0149,164,7.0468
3535078852248642,req_0150,136,7.0466
3535078852252980,req_0151,133,7.0466
3535078852257158,req_0152,126,7.0466
3535078852261517,req_0153,120,7.0463
3535078852265805,req_0154,117,7.0462
3535078852270173,req_0156,98,7.0462
3535078852274402,req_0157,90,7.0464
3535078852278660,req_0158,47,7.0464
3535078852283199,req_0161,19,7.0467
3535078852287637,req_0162,13,7.0469
3535078852291795,req_0163,12,7.0468
3535078852295823,req_0164,12,7.0469
3535078852300021,req_0165,12,7.0470
3535078852304700,req_0166,12,7.0477
3535078852309419,req_0167,12,7.0482
3535078852313838,req_0168,11,7.0484
3535078852318126,req_0169,11,7.0485
3535078852322344,req_0170,11,7.0485
3535078852326312,req_0171,11,7.0481
3535078852330540,req_0172,11,7.0481
3535078852334487,req_0173,11,7.0479
3535078852339537,req_0174,11,7.0486
3535078852343505,req_0175,10,7.0484
3535078852347653,req_0176,10,7.0483
3535078852351731,req_0177,10,7.0480
3535078852355699,req_0178,10,7.0478
3535078852358955,req_0179,10,7.0470
3535078852362301,req_0180,10,7.0461
3535078852365618,req_0181,9,7.0446
3535078852369024,req_0182,9,7.0437
3535078852372351,req_0183,9,7.0429
3535078852375677,req_0184,9,7.0423
3535078852378853,req_0185,9,7.0422
3535078852382079,req_0186,9,7.0419
3535078852385446,req_0187,9,7.0420
3535078852388722,req_0188,8,7.0419
3535078852391969,req_0189,8,7.0419
3535078852395215,req_0190,8,7.0420
3535078852398491,req_0191,8,7.0419
3535078852401948,req_0192,8,7.0418
3535078852405355,req_0193,8,7.0416
3535078852408641,req_0194,8,7.0410
3535078852411937,req_0195,8,7.0409
3535078852415264,req_0196,7,7.0410
3535078852418530,req_0197,7,7.0408
3535078852421816,req_0198,7,7.0407
3535078852425042,req_0199,7,7.0404
3535078852428239,req_0200,7,7.0403
3535078852431625,req_0201,5,7.0404
3535078852434962,req_0202,3,7.0403
3535078852438168,req_0203,3,7.0401
3535078852441314,req_0204,1,7.0399
3535078859741117,req_0136,245,7.5486
3535078859748802,req_0138,233,7.5468
3535078859753651,req_0139,215,7.5454
3535078859757939,req_0140,208,7.5449
3535078859761817,req_0141,202,7.5438
3535078859765624,req_0143,191,7.5428
3535078859769822,req_0144,191,7.5425
3535078859773650,req_0145,190,7.5421
3535078859777226,req_0147,174,7.5413
3535078859780633,req_0148,174,7.5407
3535078859784150,req_0149,165,7.5398
3535078859787647,req_0150,137,7.5390
3535078859791184,req_0151,134,7.5382
3535078859794800,req_0152,127,7.5376
3535078859798087,req_0153,121,7.5366
3535078859801504,req_0154,118,7.5357
3535078859805120,req_0156,99,7.5349
3535078859808517,req_0157,91,7.5341
3535078859811913,req_0158,48,7.5333
3535078859815340,req_0161,20,7.5321
3535078859818787,req_0162,14,7.5312
3535078859822133,req_0163,13,7.5303
3535078859825530,req_0164,13,7.5297
3535078859828906,req_0165,13,7.5289
3535078859832223,req_0166,13,7.5275
3535078859835559,req_0167,13,7.5261
3535078859838886,req_0168,12,7.5250
3535078859842242,req_0169,12,7.5241
3535078859845578,req_0170,12,7.5232
3535078859848945,req_0171,12,7.5226
3535078859852111,req_0172,12,7.5216
3535078859855458,req_0173,12,7.5210
3535078859858744,req_0174,12,7.5192
3535078859862101,req_0175,11,7.5186
3535078859865467,req_0176,11,7.5178
3535078859868693,req_0177,11,7.5170
3535078859871960,req_0178,11,7.5163
3535078859875075,req_0179,11,7.5161
3535078859878442,req_0180,11,7.5161
3535078859881748,req_0181,10,7.5161
3535078859885165,req_0182,10,7.5161
3535078859888431,req_0183,10,7.5161
3535078859891818,req_0184,10,7.5161
3535078859895305,req_0185,10,7.5165
3535078859898641,req_0186,10,7.5166
3535078859901958,req_0187,10,7.5165
3535078859905284,req_0188,9,7.5166
3535078859908520,req_0189,9,7.5166
3535078859911837,req_0190,9,7.5166
3535078859915163,req_0191,9,7.5167
3535078859918590,req_0192,9,7.5166
3535078859921916,req_0193,9,7.5166
3535078859925112,req_0194,9,7.5165
3535078859928419,req_0195,9,7.5165
3535078859931745,req_0196,8,7.5165
3535078859935001,req_0197,8,7.5165
3535078859938328,req_0198,8,7.5165
3535078859941835,req_0199,8,7.5168
3535078859944981,req_0200,8,7.5167
3535078859948317,req_0201,6,7.5167
3535078859951603,req_0202,4,7.5166
3535078859955030,req_0203,4,7.5169
3535078859958387,req_0204,2,7.5171
3535078859961983,req_0205,0,22.1570
3535078866887944,req_0136,246,7.1468
3535078866896701,req_0138,234,7.1479
3535078866902432,req_0139,216,7.1488
3535078866907472,req_0140,209,7.1495
3535078866912562,req_0141,203,7.1507
3535078866917211,req_0143,192,7.1516
3535078866921779,req_0144,192,7.1520
3535078866926017,req_0145,191,7.1524
3535078866930697,req_0147,175,7.1535
3535078866935065,req_0148,175,7.1544
3535078866939283,req_0149,166,7.1551
3535078866943301,req_0150,138,7.1557
3535078866947439,req_0151,135,7.1563
3535078866951537,req_0152,128,7.1567
3535078866955775,req_0153,122,7.1577
3535078866959813,req_0154,119,7.1583
3535078866963891,req_0156,100,7.1588
3535078866968209,req_0157,92,7.1597
3535078866972558,req_0158,49,7.1606
3535078866976936,req_0161,21,7.1616
3535078866981184,req_0162,15,7.1624
3535078866985352,req_0163,14,7.1632
3535078866989570,req_0164,14,7.1640
3535078866993588,req_0165,14,7.1647
3535078866997616,req_0166,14,7.1654
3535078867001543,req_0167,14,7.1660
3535078867005661,req_0168,13,7.1668
3535078867010230,req_0169,13,7.1680
3535078867014479,req_0170,13,7.1689
3535078867018687,req_0171,13,7.1697
3535078867022744,req_0172,13,7.1706
3535078867026812,req_0173,13,7.1714
3535078867031221,req_0174,13,7.1725
3535078867035399,req_0175,12,7.1733
3535078867039677,req_0176,12,7.1742
3535078867043825,req_0177,12,7.1751
3535078867047893,req_0178,12,7.1759
3535078867051971,req_0179,12,7.1769
3535078867055979,req_0180,12,7.1775
3535078867060036,req_0181,11,7.1783
3535078867064094,req_0182,11,7.1789
3535078867068292,req_0183,11,7.1799
3535078867072731,req_0184,11,7.1809
3535078867076639,req_0185,11,7.1813
3535078867080756,req_0186,11,7.1821
3535078867084684,req_0187,11,7.1827
3535078867088732,req_0188,10,7.1834
3535078867092780,req_0189,10,7.1843
3535078867096938,req_0190,10,7.1851
3535078867101046,req_0191,10,7.1859
3535078867105054,req_0192,10,7.1865
3535078867109101,req_0193,10,7.1872
3535078867112989,req_0194,10,7.1879
3535078867116916,req_0195,10,7.1885
3535078867120914,req_0196,9,7.1892
3535078867124962,req_0197,9,7.1900
3535078867128949,req_0198,9,7.1906
3535078867132917,req_0199,9,7.1911
3535078867136825,req_0200,9,7.1918
3535078867140973,req_0201,7,7.1927
3535078867144880,req_0202,5,7.1933
3535078867148828,req_0203,5,7.1938
3535078867152826,req_0204,3,7.1944
3535078867156883,req_0205,1,7.1949
3535078874081682,req_0136,247,7.1937
3535078874090238,req_0138,235,7.1935
3535078874096020,req_0139,217,7.1936
3535078874101239,req_0140,210,7.1938
3535078874106360,req_0141,204,7.1938
3535078874110938,req_0143,193,7.1937
3535078874115497,req_0144,193,7.1937
3535078874119906,req_0145,192,7.1939
3535078874124565,req_0147,176,7.1939
3535078874128853,req_0148,176,7.1938
3535078874133101,req_0149,167,7.1938
3535078874137279,req_0150,139,7.1940
3535078874141588,req_0151,136,7.1941
3535078874146026,req_0152,129,7.1945
3535078874150294,req_0153,123,7.1945
3535078874154332,req_0154,120,7.1945
3535078874158440,req_0156,101,7.1945
3535078874162668,req_0157,93,7.1945
3535078874166826,req_0158,50,7.1943
3535078874171305,req_0161,22,7.1944
3535078874175603,req_0162,16,7.1944
3535078874179601,req_0163,15,7.1942
3535078874183739,req_0164,15,7.1942
3535078874188187,req_0165,15,7.1946
3535078874192446,req_0166,15,7.1948
3535078874196734,req_0167,15,7.1952
3535078874200832,req_0168,14,7.1952
3535078874205040,req_0169,14,7.1948
3535078874209359,req_0170,14,7.1949
3535078874213617,req_0171,14,7.1949
3535078874217695,req_0172,14,7.1950
3535078874221792,req_0173,14,7.1950
3535078874225890,req_0174,14,7.1947
3535078874230068,req_0175,13,7.1947
3535078874234126,req_0176,13,7.1944
3535078874238254,req_0177,13,7.1944
3535078874242472,req_0178,13,7.1946
3535078874246580,req_0179,13,7.1946
3535078874251039,req_0180,13,7.1951
3535078874255147,req_0181,12,7.1951
3535078874259475,req_0182,12,7.1954
3535078874263673,req_0183,12,7.1954
3535078874267761,req_0184,12,7.1950
3535078874272009,req_0185,12,7.1954
3535078874276128,req_0186,12,7.1954
3535078874294102,req_0187,12,7.2094
3535078874300184,req_0188,11,7.2115
3535078874305073,req_0189,11,7.2123
3535078874309682,req_0190,11,7.2127
3535078874313961,req_0191,11,7.2129
3535078874318379,req_0192,11,7.2133
3535078874322637,req_0193,11,7.2135
3535078874326745,req_0194,11,7.2138
3535078874331124,req_0195,11,7.2142
3535078874335182,req_0196,10,7.2143
3535078874339450,req_0197,10,7.2145
3535078874343598,req_0198,10,7.2146
3535078874347586,req_0199,10,7.2147
3535078874351623,req_0200,10,7.2148
3535078874355851,req_0201,8,7.2149
3535078874360801,req_0202,6,7.2159
3535078874364939,req_0203,6,7.2161
3535078874369097,req_0204,4,7.2163
3535078874373175,req_0205,2,7.2163
3535078881179234,req_0136,248,7.0976
3535078881187209,req_0138,236,7.0970
3535078881192229,req_0139,218,7.0962
3535078881196467,req_0140,211,7.0952
3535078881200565,req_0141,205,7.0942
3535078881204392,req_0143,194,7.0935
3535078881208140,req_0144,194,7.0926
3535078881211727,req_0145,193,7.0918
3535078881215514,req_0147,177,7.0909
3535078881219031,req_0148,177,7.0902
3535078881222608,req_0149,168,7.0895
3535078881226144,req_0150,140,7.0889
3535078881229661,req_0151,137,7.0881
3535078881233228,req_0152,130,7.0872
3535078881236785,req_0153,124,7.0865
3535078881240382,req_0154,121,7.0861
3535078881243869,req_0156,102,7.0854
3535078881247095,req_0157,94,7.0844
3535078881250522,req_0158,51,7.0837
3535078881253868,req_0161,23,7.0826
3535078881257184,req_0162,17,7.0816
3535078881260431,req_0163,16,7.0808
3535078881263717,req_0164,16,7.0800
3535078881267143,req_0165,16,7.0790
3535078881270430,req_0166,16,7.0780
3535078881273706,req_0167,16,7.0770
3535078881277133,req_0168,15,7.0763
3535078881280549,req_0169,15,7.0755
3535078881283956,req_0170,15,7.0746
3535078881287242,req_0171,15,7.0736
3535078881290579,req_0172,15,7.0729
3535078881293925,req_0173,15,7.0721
3535078881297272,req_0174,15,7.0714
3535078881300618,req_0175,14,7.0705
3535078881303825,req_0176,14,7.0697
3535078881307091,req_0177,14,7.0688
3535078881310417,req_0178,14,7.0679
3535078881313764,req_0179,14,7.0672
3535078881317240,req_0180,14,7.0662
3535078881320497,req_0181,13,7.0653
3535078881324084,req_0182,13,7.0646
3535078881327300,req_0183,13,7.0636
3535078881330516,req_0184,13,7.0628
3535078881333682,req_0185,13,7.0617
3535078881337079,req_0187,13,7.0430
3535078881340906,req_0188,12,7.0407
3535078881344433,req_0189,12,7.0394
3535078881348090,req_0190,12,7.0384
3535078881351437,req_0191,12,7.0375
3535078881354933,req_0192,12,7.0366
3535078881358270,req_0193,12,7.0356
3535078881361526,req_0194,12,7.0348
3535078881364712,req_0195,12,7.0336
3535078881367978,req_0196,11,7.0328
3535078881371265,req_0197,11,7.0318
3535078881374591,req_0198,11,7.0310
3535078881377888,req_0199,11,7.0303
3535078881381084,req_0200,11,7.0295
3535078881384510,req_0201,9,7.0287
3535078881387797,req_0202,7,7.0270
3535078881391203,req_0203,7,7.0263
3535078881394429,req_0204,5,7.0253
3535078881397736,req_0205,3,7.0246
3535078888422627,req_0136,249,7.2434
3535078888431905,req_0138,237,7.2447
3535078888437687,req_0139,219,7.2455
3535078888441524,req_0140,212,7.2451
3535078888445451,req_0141,206,7.2449
3535078888449339,req_0143,195,7.2449
3535078888453117,req_0144,195,7.2450
3535078888456603,req_0145,194,7.2449
3535078888460170,req_0147,178,7.2447
3535078888463737,req_0148,178,7.2447
3535078888467354,req_0149,169,7.2447
3535078888470831,req_0150,141,7.2447
3535078888474307,req_0151,138,7.2446
3535078888477864,req_0152,131,7.2446
3535078888481301,req_0153,125,7.2445
3535078888484818,req_0154,122,7.2444
3535078888488365,req_0156,103,7.2445
3535078888491821,req_0157,95,7.2447
3535078888495308,req_0158,52,7.2448
3535078888498705,req_0161,24,7.2448
3535078888502121,req_0162,18,7.2449
3535078888505598,req_0163,17,7.2452
3535078888508934,req_0164,17,7.2452
3535078888512220,req_0165,17,7.2451
3535078888515647,req_0166,17,7.2452
3535078888519184,req_0167,17,7.2455
3535078888522520,req_0168,16,7.2454
3535078888525797,req_0169,16,7.2452
3535078888529244,req_0170,16,7.2453
3535078888532750,req_0171,16,7.2455
3535078888536047,req_0172,16,7.2455
3535078888539323,req_0173,16,7.2454
3535078888542579,req_0174,16,7.2453
3535078888546056,req_0175,15,7.2454
3535078888549533,req_0176,15,7.2457
3535078888552869,req_0177,15,7.2458
3535078888556216,req_0178,15,7.2458
3535078888559492,req_0179,15,7.2457
3535078888563219,req_0180,15,7.2460
3535078888566476,req_0181,14,7.2460
3535078888569992,req_0182,14,7.2459
3535078888573118,req_0183,14,7.2458
3535078888576635,req_0184,14,7.2461
3535078888579861,req_0185,14,7.2462
3535078888583228,req_0187,14,7.2461
3535078888586795,req_0188,13,7.2459
3535078888590302,req_0189,13,7.2459
3535078888593638,req_0190,13,7.2455
3535078888596974,req_0191,13,7.2455
3535078888600321,req_0192,13,7.2454
3535078888603567,req_0193,13,7.2453
3535078888606854,req_0194,13,7.2453
3535078888610049,req_0195,13,7.2453
3535078888613366,req_0196,12,7.2454
3535078888616632,req_0197,12,7.2454
3535078888619939,req_0198,12,7.2453
3535078888623145,req_0199,12,7.2453
3535078888626241,req_0200,12,7.2452
3535078888629818,req_0201,10,7.2453
3535078888633124,req_0202,8,7.2453
3535078888636521,req_0203,8,7.2453
3535078888639767,req_0204,6,7.2453
3535078888643003,req_0205,4,7.2453
3535078896231975,req_0136,250,7.8093
3535078896240982,req_0138,238,7.8091
3535078896246823,req_0139,220,7.8091
3535078896252073,req_0140,213,7.8105
3535078896257023,req_0141,207,7.8116
3535078896261722,req_0143,196,7.8124
3535078896266071,req_0144,196,7.8130
3535078896270399,req_0145,195,7.8138
3535078896275048,req_0147,179,7.8149
3535078896279276,req_0148,179,7.8155
3535078896283634,req_0149,170,7.8163
3535078896287843,req_0150,142,7.8170
3535078896292101,req_0151,139,7.8178
3535078896296389,req_0152,132,7.8185
3535078896300477,req_0153,126,7.8192
3535078896304866,req_0154,123,7.8200
3535078896309084,req_0156,104,7.8207
3535078896313312,req_0157,96,7.8215
3535078896317530,req_0158,53,7.8222
3535078896321578,req_0161,25,7.8229
3535078896326026,req_0162,19,7.8239
3535078896330104,req_0163,18,7.8245
3535078896334242,req_0164,18,7.8253
3535078896338300,req_0165,18,7.8261
3535078896342308,req_0166,18,7.8267
3535078896346456,req_0167,18,7.8273
3535078896350634,req_0168,17,7.8281
3535078896354702,req_0169,17,7.8289
3535078896358760,req_0170,17,7.8295
3535078896362878,req_0171,17,7.8301
3535078896366995,req_0172,17,7.8309
3535078896370943,req_0173,17,7.8316
3535078896375051,req_0174,17,7.8325
3535078896379370,req_0175,16,7.8333
3535078896383608,req_0176,16,7.8341
3535078896387686,req_0177,16,7.8348
3535078896391603,req_0178,16,7.8354
3535078896395731,req_0179,16,7.8362
3535078896399749,req_0180,16,7.8365
3535078896403797,req_0181,15,7.8373
3535078896407965,req_0182,15,7.8380
3535078896412022,req_0183,15,7.8389
3535078896415960,req_0184,15,7.8393
3535078896420689,req_0185,15,7.8408
3535078896424797,req_0187,15,7.8416
3535078896428905,req_0188,14,7.8421
3535078896433113,req_0189,14,7.8428
3535078896436430,req_0190,14,7.8428
3535078896439836,req_0191,14,7.8429
3535078896443243,req_0192,14,7.8429
3535078896446729,req_0193,14,7.8432
3535078896450116,req_0194,14,7.8433
3535078896453543,req_0195,14,7.8435
3535078896456779,req_0196,13,7.8434
3535078896460115,req_0197,13,7.8435
