step,rank,mode,allreduce_ms,dma_ms,overlap_ms,stall_ms,wall_s
96,1,tempo,11.8147,20.3793,0.0,0.0,0.032225
96,2,tempo,11.7155,20.4776,0.0,0.0,0.032224
96,3,tempo,11.8483,20.3927,0.0,0.0,0.032275
97,0,tempo,12.5284,20.3974,0.0,0.0,0.032961
97,1,tempo,12.6858,20.3778,0.0,0.0,0.033098
97,2,tempo,12.7271,20.3755,0.0,0.0,0.033131
97,3,tempo,12.9317,20.3897,0.0,0.0,0.033353
98,0,tempo,12.3947,20.4293,0.0,0.0,0.032853
98,1,tempo,12.5771,20.3818,0.0,0.0,0.032996
98,2,tempo,12.5133,20.3902,0.0,0.0,0.032938
98,3,tempo,12.2217,20.3756,0.0,0.0,0.03263
99,0,tempo,12.9237,20.4036,0.0,0.0,0.033362
99,1,tempo,12.8375,20.3755,0.0,0.0,0.033248
99,2,tempo,12.8338,20.3754,0.0,0.0,0.033244
99,3,tempo,12.7412,20.376,0.0,0.0,0.033163
100,0,tempo,12.8594,20.4054,0.0,0.0,0.033299
100,1,tempo,12.9177,20.419,0.0,0.0,0.033371
100,2,tempo,13.0385,20.3754,0.0,0.0,0.033444
100,3,tempo,13.4279,20.3872,0.0,0.0,0.033851
101,0,tempo,12.6265,20.401,0.0,0.0,0.03306
101,1,tempo,12.5751,20.3754,0.0,0.0,0.032982
101,2,tempo,12.4606,20.3914,0.0,0.0,0.032882
101,3,tempo,11.9934,20.3756,0.0,0.0,0.032399
102,0,tempo,12.5868,20.3757,0.0,0.0,0.032999
102,1,tempo,12.3134,20.3834,0.0,0.0,0.032731
102,2,tempo,11.6463,20.4025,0.0,0.0,0.032078
102,3,tempo,12.4339,20.3764,0.0,0.0,0.032846
103,0,tempo,12.854,20.3821,0.0,0.0,0.033271
103,1,tempo,12.9905,20.3756,0.0,0.0,0.033401
103,2,tempo,13.6061,20.3755,0.0,0.0,0.034013
103,3,tempo,12.8298,20.3891,0.0,0.0,0.033251
104,0,tempo,11.7311,20.3908,0.0,0.0,0.032233
104,1,tempo,11.7533,20.3833,0.0,0.0,0.032165
104,2,tempo,11.6359,20.3941,0.0,0.0,0.032065
104,3,tempo,12.0431,20.3756,0.0,0.0,0.032452
105,0,tempo,13.1005,20.3756,0.0,0.0,0.033521
105,1,tempo,13.1984,20.3756,0.0,0.0,0.03361
105,2,tempo,12.7035,20.3958,0.0,0.0,0.033134
105,3,tempo,13.109,20.3757,0.0,0.0,0.033515
106,0,tempo,11.4104,20.3873,0.0,0.0,0.031827
106,1,tempo,11.6843,20.3755,0.0,0.0,0.032092
106,2,tempo,12.2836,20.3754,0.0,0.0,0.032692
106,3,tempo,11.7797,20.3885,0.0,0.0,0.032212
107,0,tempo,12.0238,20.4412,0.0,0.0,0.032497
107,1,tempo,11.7897,20.4314,0.0,0.0,0.032249
107,2,tempo,11.6328,20.4038,0.0,0.0,0.032071
