step,rank,mode,allreduce_ms,dma_ms,overlap_ms,stall_ms,wall_s
112,1,tempo,12.1255,20.3756,0.0,0.0,0.032535
112,2,tempo,11.6764,20.3958,0.0,0.0,0.032102
112,3,tempo,12.4662,20.3756,0.0,0.0,0.032872
113,0,tempo,11.6304,20.3891,0.0,0.0,0.032054
113,1,tempo,11.9269,20.3906,0.0,0.0,0.032353
113,2,tempo,12.6163,20.3938,0.0,0.0,0.033045
113,3,tempo,12.304,20.386,0.0,0.0,0.03272
114,0,tempo,14.5922,20.395,0.0,0.0,0.035018
114,1,tempo,14.301,20.3911,0.0,0.0,0.034729
114,2,tempo,14.1936,20.3758,0.0,0.0,0.034604
114,3,tempo,14.1525,20.3817,0.0,0.0,0.034568
115,0,tempo,12.4565,20.376,0.0,0.0,0.032867
115,1,tempo,12.6302,20.3945,0.0,0.0,0.033058
115,2,tempo,12.78,20.3815,0.0,0.0,0.033191
115,3,tempo,12.8717,20.3756,0.0,0.0,0.033277
116,0,tempo,12.3634,20.3904,0.0,0.0,0.032781
116,1,tempo,12.4678,20.3807,0.0,0.0,0.032877
116,2,tempo,12.2786,20.3961,0.0,0.0,0.032705
116,3,tempo,12.1865,20.3862,0.0,0.0,0.032604
117,0,tempo,12.7313,20.4014,0.0,0.0,0.033163
117,1,tempo,12.6728,20.3876,0.0,0.0,0.033091
117,2,tempo,12.6894,20.3758,0.0,0.0,0.033095
117,3,tempo,12.7185,20.3757,0.0,0.0,0.03314
118,0,tempo,12.3761,20.4134,0.0,0.0,0.032823
118,1,tempo,12.6297,20.3786,0.0,0.0,0.033044
118,2,tempo,12.5842,20.3757,0.0,0.0,0.032992
118,3,tempo,12.5674,20.3756,0.0,0.0,0.032977
119,0,tempo,12.0029,20.389,0.0,0.0,0.032426
119,1,tempo,11.845,20.3756,0.0,0.0,0.032257
119,2,tempo,11.7147,20.395,0.0,0.0,0.032138
119,3,tempo,11.5198,20.3859,0.0,0.0,0.03194
120,0,tempo,13.8103,20.415,0.0,0.0,0.034253
120,1,tempo,13.9354,20.3809,0.0,0.0,0.034348
120,2,tempo,14.1336,20.3758,0.0,0.0,0.034545
120,3,tempo,14.3375,20.3756,0.0,0.0,0.034745
121,0,tempo,12.292,20.4012,0.0,0.0,0.032725
121,1,tempo,12.0307,20.3756,0.0,0.0,0.032444
121,2,tempo,11.4527,20.3762,0.0,0.0,0.031859
121,3,tempo,11.5687,20.3772,0.0,0.0,0.031978
122,0,tempo,12.85,20.3969,0.0,0.0,0.033282
122,1,tempo,13.0533,20.4396,0.0,0.0,0.033523
122,2,tempo,13.4563,20.4247,0.0,0.0,0.033913
122,3,tempo,12.6888,20.3874,0.0,0.0,0.033109
123,0,tempo,12.5982,20.4109,0.0,0.0,0.033048
123,1,tempo,12.574,20.376,0.0,0.0,0.033085
123,2,tempo,12.609,20.3758,0.0,0.0,0.03302
123,3,tempo,12.81,20.436,0.0,0.0,0.033275
124,0,tempo,13.2133,20.3814,0.0,0.0,0.033631
124,1,tempo,12.7415,20.3758,0.0,0.0,0.033164
124,2,tempo,13.0276,20.3758,0.0,0.0,0.033436
124,3,tempo,13.0541,20.3763,0.0,0.0,0.033462
125,0,tempo,11.3149,20.4071,0.0,0.0,0.031752
125,1,tempo,11.5724,20.3916,0.0,0.0,0.031997
125,2,tempo,11.8432,20.3951,0.0,0.0,0.032369
125,3,tempo,12.2453,20.3858,0.0,0.0,0.032809
126,0,tempo,14.5619,20.399,0.0,0.0,0.034994
126,1,tempo,14.3379,20.3758,0.0,0.0,0.034744
126,2,tempo,13.7759,20.3757,0.0,0.0,0.034195
126,3,tempo,13.234,20.3756,0.0,0.0,0.033651
127,0,tempo,12.2496,20.3756,0.0,0.0,0.032659
127,1,tempo,12.0859,20.3761,0.0,0.0,0.032496
127,2,tempo,11.8522,20.3912,0.0,0.0,0.03228
127,3,tempo,12.5548,20.3758,0.0,0.0,0.032965
128,0,tempo,11.6258,20.3756,0.0,0.0,0.032029
128,1,tempo,11.6953,20.3755,0.0,0.0,0.032108
128,2,tempo,11.861,20.3962,0.0,0.0,0.03229
128,3,tempo,11.6449,20.3869,0.0,0.0,0.03206
129,0,tempo,12.4989,20.3975,0.0,0.0,0.032923
129,1,tempo,12.0594,20.3795,0.0,0.0,0.032474
129,2,tempo,12.2712,20.3917,0.0,0.0,0.032694
129,3,tempo,12.5357,20.3756,0.0,0.0,0.032944
130,0,tempo,12.8517,20.3756,0.0,0.0,0.033256
130,1,tempo,12.4785,20.3944,0.0,0.0,0.032985
130,2,tempo,12.5993,20.3881,0.0,0.0,0.033022
130,3,tempo,12.8209,20.3757,0.0,0.0,0.03323
131,0,tempo,13.1107,20.3948,0.0,0.0,0.033534
131,1,tempo,13.999,20.378,0.0,0.0,0.034412
131,2,tempo,13.9684,20.395,0.0,0.0,0.034391
131,3,tempo,13.5512,20.386,0.0,0.0,0.03397
132,0,tempo,12.383,20.3976,0.0,0.0,0.032811
132,1,tempo,12.1136,20.3757,0.0,0.0,0.032521
132,2,tempo,11.6894,20.3762,0.0,0.0,0.032116
132,3,tempo,11.6685,20.3801,0.0,0.0,0.032079
133,0,tempo,12.8221,20.5009,0.0,0.0,0.033357
133,1,tempo,13.17,20.4008,0.0,0.0,0.033605
133,2,tempo,13.454,20.376,0.0,0.0,0.033866
133,3,tempo,12.8706,20.3789,0.0,0.0,0.03328
134,0,tempo,12.5742,20.3815,0.0,0.0,0.032984
134,1,tempo,12.5056,20.3756,0.0,0.0,0.032913
134,2,tempo,12.4738,20.4695,0.0,0.0,0.032983
134,3,tempo,12.6586,20.3894,0.0,0.0,0.03308
135,0,tempo,12.0159,20.3957,0.0,0.0,0.032446
135,1,tempo,11.4047,20.3901,0.0,0.0,0.031833
135,2,tempo,11.6282,20.3787,0.0,0.0,0.032043
135,3,tempo,12.3123,20.3975,0.0,0.0,0.032791
136,0,tempo,12.7593,20.3756,0.0,0.0,0.033169
136,1,tempo,12.7677,20.3757,0.0,0.0,0.033173
136,2,tempo,12.6585,20.3959,0.0,0.0,0.033083
136,3,tempo,12.6726,20.3756,0.0,0.0,0.033077
137,0,tempo,11.4538,20.388,0.0,0.0,0.031873
137,1,tempo,12.1591,20.3759,0.0,0.0,0.032764
137,2,tempo,11.9867,20.3942,0.0,0.0,0.032415
137,3,tempo,11.3588,20.385,0.0,0.0,0.031773
138,0,tempo,13.5751,20.4267,0.0,0.0,0.034031
138,1,tempo,13.3557,20.3939,0.0,0.0,0.033797
138,2,tempo,13.8829,20.3758,0.0,0.0,0.034288
138,3,tempo,14.2963,20.3756,0.0,0.0,0.034704
139,0,tempo,12.9941,20.376,0.0,0.0,0.033403
139,1,tempo,12.7301,20.3876,0.0,0.0,0.033149
139,2,tempo,12.8235,20.3758,0.0,0.0,0.033331
139,3,tempo,12.8588,20.3756,0.0,0.0,0.033267
140,0,tempo,12.8321,20.3997,0.0,0.0,0.033261
140,1,tempo,13.0837,20.3968,0.0,0.0,0.033513
140,2,tempo,12.9289,20.3948,0.0,0.0,0.03336
140,3,tempo,13.0839,20.3853,0.0,0.0,0.033498
141,0,tempo,13.0316,20.3966,0.0,0.0,0.033458
141,1,tempo,12.7699,20.386,0.0,0.0,0.033186
141,2,tempo,12.7366,20.3767,0.0,0.0,0.033142
141,3,tempo,12.7711,20.3756,0.0,0.0,0.033178
142,0,tempo,12.3001,20.4035,0.0,0.0,0.032732
142,1,tempo,12.6092,20.3873,0.0,0.0,0.033032
142,2,tempo,12.544,20.3757,0.0,0.0,0.032958
142,3,tempo,12.5304,20.3757,0.0,0.0,0.032937
143,0,tempo,12.4205,20.3807,0.0,0.0,0.032829
143,1,tempo,12.1878,20.3759,0.0,0.0,0.0326
143,2,tempo,12.0226,20.3935,0.0,0.0,0.032443
143,3,tempo,11.6023,20.3859,0.0,0.0,0.032015
144,0,tempo,12.398,20.4009,0.0,0.0,0.032829
144,1,tempo,12.3796,20.3756,0.0,0.0,0.0328
144,2,tempo,12.3864,20.3761,0.0,0.0,0.032794
144,3,tempo,12.4435,20.376,0.0,0.0,0.032851
145,0,tempo,11.7112,20.4402,0.0,0.0,0.032183
145,1,tempo,11.804,20.4353,0.0,0.0,0.03227
145,2,tempo,11.801,20.376,0.0,0.0,0.032219
145,3,tempo,11.6531,20.3783,0.0,0.0,0.032208
146,0,tempo,12.6303,20.3757,0.0,0.0,0.033034
146,1,tempo,12.509,20.3756,0.0,0.0,0.033011
146,2,tempo,12.5041,20.426,0.0,0.0,0.032963
146,3,tempo,12.4327,20.4278,0.0,0.0,0.032899
147,0,tempo,12.7452,20.3958,0.0,0.0,0.033175
147,1,tempo,12.3547,20.3887,0.0,0.0,0.032785
147,2,tempo,12.513,20.377,0.0,0.0,0.032924
147,3,tempo,12.8282,20.3767,0.0,0.0,0.033234
148,0,tempo,11.2397,20.3989,0.0,0.0,0.031665
148,1,tempo,11.5195,20.3853,0.0,0.0,0.031935
148,2,tempo,11.8222,20.3757,0.0,0.0,0.032316
148,3,tempo,11.3965,20.3756,0.0,0.0,0.031799
149,0,tempo,14.2358,20.3758,0.0,0.0,0.034642
149,1,tempo,14.0012,20.3757,0.0,0.0,0.03441
149,2,tempo,12.8932,20.411,0.0,0.0,0.033348
149,3,tempo,14.0548,20.3854,0.0,0.0,0.034468
150,0,tempo,12.2857,20.3958,0.0,0.0,0.032713
150,1,tempo,11.703,20.3898,0.0,0.0,0.032127
150,2,tempo,12.6578,20.3785,0.0,0.0,0.033072
150,3,tempo,12.4697,20.3755,0.0,0.0,0.03288
151,0,tempo,13.0499,20.3756,0.0,0.0,0.033456
151,1,tempo,13.5578,20.3756,0.0,0.0,0.033962
151,2,tempo,12.7425,20.4102,0.0,0.0,0.033182
151,3,tempo,13.0047,20.3756,0.0,0.0,0.03341
152,0,tempo,12.3119,20.3756,0.0,0.0,0.032724
152,1,tempo,11.7586,20.3791,0.0,0.0,0.032174
152,2,tempo,12.6173,20.3914,0.0,0.0,0.033041
152,3,tempo,12.405,20.3794,0.0,0.0,0.032813
153,0,tempo,13.2442,20.4111,0.0,0.0,0.033685
153,1,tempo,14.07,20.3898,0.0,0.0,0.034493
153,2,tempo,13.7142,20.3758,0.0,0.0,0.034124
153,3,tempo,13.0229,20.376,0.0,0.0,0.033428
154,0,tempo,12.2084,20.3757,0.0,0.0,0.032619
154,1,tempo,12.0294,20.3757,0.0,0.0,0.03244
154,2,tempo,11.7275,20.3757,0.0,0.0,0.032134
154,3,tempo,12.3679,20.3757,0.0,0.0,0.032772
155,0,tempo,12.7668,20.3757,0.0,0.0,0.03317
155,1,tempo,12.76,20.3756,0.0,0.0,0.033169
155,2,tempo,12.7598,20.3808,0.0,0.0,0.033174
155,3,tempo,12.6998,20.3801,0.0,0.0,0.033112
156,0,tempo,12.329,20.4303,0.0,0.0,0.032794
156,1,tempo,12.2538,20.39,0.0,0.0,0.032677
156,2,tempo,12.2753,20.3858,0.0,0.0,0.032696
156,3,tempo,12.4516,20.3756,0.0,0.0,0.032855
157,0,tempo,11.3401,20.3758,0.0,0.0,0.031743
157,1,tempo,11.4487,20.4516,0.0,0.0,0.031933
157,2,tempo,11.9109,20.4041,0.0,0.0,0.032446
157,3,tempo,11.7327,20.3756,0.0,0.0,0.032136
158,0,tempo,12.7445,20.4096,0.0,0.0,0.033184
158,1,tempo,13.0159,20.3788,0.0,0.0,0.033425
158,2,tempo,12.8152,20.3802,0.0,0.0,0.033231
158,3,tempo,13.035,20.4347,0.0,0.0,0.033501
159,0,tempo,12.2823,20.3964,0.0,0.0,0.032708
159,1,tempo,11.9199,20.3928,0.0,0.0,0.032347
159,2,tempo,11.4417,20.3767,0.0,0.0,0.031855
159,3,tempo,11.5959,20.3756,0.0,0.0,0.032107
160,0,tempo,12.3023,20.3949,0.0,0.0,0.032732
160,1,tempo,12.5918,20.3856,0.0,0.0,0.03301
160,2,tempo,13.2769,20.3758,0.0,0.0,0.033687
160,3,tempo,12.7046,20.3756,0.0,0.0,0.03312
161,0,tempo,12.2885,20.3757,0.0,0.0,0.032695
161,1,tempo,12.0153,20.3755,0.0,0.0,0.032421
161,2,tempo,11.3995,20.3792,0.0,0.0,0.031814
161,3,tempo,11.6226,20.3757,0.0,0.0,0.032037
162,0,tempo,11.6476,20.411,0.0,0.0,0.032092
162,1,tempo,11.8954,20.3917,0.0,0.0,0.032321
162,2,tempo,12.2058,20.3757,0.0,0.0,0.032615
162,3,tempo,11.9436,20.3757,0.0,0.0,0.032352
163,0,tempo,11.6222,20.3757,0.0,0.0,0.032029
163,1,tempo,11.4596,20.3788,0.0,0.0,0.031868
163,2,tempo,11.5957,20.3759,0.0,0.0,0.032003
163,3,tempo,11.663,20.3756,0.0,0.0,0.032068
164,0,tempo,12.2626,20.3968,0.0,0.0,0.032686
164,1,tempo,12.4032,20.3756,0.0,0.0,0.03281
164,2,tempo,12.2842,20.3757,0.0,0.0,0.032691
164,3,tempo,11.7286,20.3762,0.0,0.0,0.032137
165,0,tempo,11.4432,20.38,0.0,0.0,0.031853
165,1,tempo,11.1264,20.4147,0.0,0.0,0.031574
165,2,tempo,11.4033,20.376,0.0,0.0,0.031816
165,3,tempo,11.9674,20.3756,0.0,0.0,0.032377
166,0,tempo,12.1572,20.3756,0.0,0.0,0.032639
166,1,tempo,12.2568,20.3756,0.0,0.0,0.032664
166,2,tempo,11.3891,20.4015,0.0,0.0,0.031822
166,3,tempo,11.6743,20.378,0.0,0.0,0.032093
167,0,tempo,12.8471,20.3815,0.0,0.0,0.033264
167,1,tempo,13.0468,20.3755,0.0,0.0,0.033456
167,2,tempo,13.6307,20.3761,0.0,0.0,0.034037
167,3,tempo,12.89,20.3777,0.0,0.0,0.033295
168,0,tempo,12.3608,20.4756,0.0,0.0,0.032867
168,1,tempo,12.3675,20.3922,0.0,0.0,0.032789
168,2,tempo,12.1612,20.3759,0.0,0.0,0.032568
168,3,tempo,12.2939,20.378,0.0,0.0,0.0327
169,0,tempo,12.4636,20.3766,0.0,0.0,0.032869
169,1,tempo,11.7874,20.4337,0.0,0.0,0.032256
169,2,tempo,12.3228,20.4495,0.0,0.0,0.032807
169,3,tempo,12.9441,20.3799,0.0,0.0,0.033361
170,0,tempo,12.3821,20.3756,0.0,0.0,0.032789
170,1,tempo,12.4345,20.3903,0.0,0.0,0.032863
170,2,tempo,12.5087,20.3858,0.0,0.0,0.032923
170,3,tempo,12.4219,20.4141,0.0,0.0,0.032865
171,0,tempo,12.5285,20.3763,0.0,0.0,0.032932
171,1,tempo,12.9205,20.3924,0.0,0.0,0.033348
171,2,tempo,12.4384,20.3873,0.0,0.0,0.032853
171,3,tempo,12.4609,20.3808,0.0,0.0,0.032877
172,0,tempo,11.8748,20.3929,0.0,0.0,0.0323
172,1,tempo,12.2281,20.3877,0.0,0.0,0.032652
172,2,tempo,12.6067,20.3758,0.0,0.0,0.033012
172,3,tempo,12.4607,20.3756,0.0,0.0,0.032994
173,0,tempo,13.7448,20.3762,0.0,0.0,0.034147
173,1,tempo,12.8229,20.385,0.0,0.0,0.033237
173,2,tempo,12.9083,20.3841,0.0,0.0,0.033326
173,3,tempo,12.8691,20.3756,0.0,0.0,0.033288
174,0,tempo,12.7866,20.3763,0.0,0.0,0.033193
174,1,tempo,12.8741,20.3926,0.0,0.0,0.033295
174,2,tempo,12.5659,20.4054,0.0,0.0,0.033101
174,3,tempo,12.7801,20.3809,0.0,0.0,0.033195
175,0,tempo,11.9968,20.3757,0.0,0.0,0.032403
175,1,tempo,12.5273,20.3756,0.0,0.0,0.032934
175,2,tempo,11.8307,20.3759,0.0,0.0,0.03225
175,3,tempo,11.9176,20.3757,0.0,0.0,0.03232
176,0,tempo,12.2728,20.3889,0.0,0.0,0.032691
176,1,tempo,11.8736,20.3825,0.0,0.0,0.032293
176,2,tempo,12.3837,20.3892,0.0,0.0,0.032806
176,3,tempo,12.4203,20.3758,0.0,0.0,0.032827
177,0,tempo,11.8977,20.4108,0.0,0.0,0.032339
177,1,tempo,12.6546,20.3925,0.0,0.0,0.033079
177,2,tempo,12.5056,20.3893,0.0,0.0,0.032931
177,3,tempo,12.1802,20.3831,0.0,0.0,0.032591
178,0,tempo,12.1188,20.3756,0.0,0.0,0.032523
178,1,tempo,11.8154,20.3756,0.0,0.0,0.032222
178,2,tempo,11.7173,20.3757,0.0,0.0,0.032126
178,3,tempo,11.9019,20.3756,0.0,0.0,0.032306
179,0,tempo,12.1096,20.3757,0.0,0.0,0.03252
179,1,tempo,12.0776,20.3758,0.0,0.0,0.032491
179,2,tempo,12.0011,20.3761,0.0,0.0,0.03241
179,3,tempo,12.0037,20.3756,0.0,0.0,0.03241
180,0,tempo,11.6908,20.4641,0.0,0.0,0.032185
180,1,tempo,11.7392,20.4033,0.0,0.0,0.032172
180,2,tempo,11.9207,20.3912,0.0,0.0,0.03234
180,3,tempo,11.9471,20.3851,0.0,0.0,0.032368
181,0,tempo,12.1076,20.3969,0.0,0.0,0.032534
181,1,tempo,12.3438,20.3895,0.0,0.0,0.032763
181,2,tempo,12.3444,20.4585,0.0,0.0,0.032833
181,3,tempo,11.8399,20.3807,0.0,0.0,0.03225
182,0,tempo,12.4075,20.3801,0.0,0.0,0.03283
182,1,tempo,12.2897,20.3756,0.0,0.0,0.032702
182,2,tempo,12.1979,20.3758,0.0,0.0,0.032609
182,3,tempo,12.4007,20.3898,0.0,0.0,0.032824
183,0,tempo,11.5921,20.3864,0.0,0.0,0.032017
183,1,tempo,11.6386,20.379,0.0,0.0,0.032053
183,2,tempo,11.4462,20.3945,0.0,0.0,0.031874
183,3,tempo,11.6366,20.3861,0.0,0.0,0.03205
184,0,tempo,12.6747,20.3913,0.0,0.0,0.033101
184,1,tempo,12.641,20.3756,0.0,0.0,0.033048
184,2,tempo,12.8179,20.3759,0.0,0.0,0.033224
184,3,tempo,12.5839,20.3771,0.0,0.0,0.032991
185,0,tempo,12.4708,20.3759,0.0,0.0,0.032876
185,1,tempo,12.4225,20.3756,0.0,0.0,0.032833
185,2,tempo,12.022,20.3759,0.0,0.0,0.032427
185,3,tempo,12.5376,20.3777,0.0,0.0,0.032944
186,0,tempo,12.7188,20.3757,0.0,0.0,0.033129
186,1,tempo,11.9371,20.3868,0.0,0.0,0.032356
186,2,tempo,12.6712,20.4199,0.0,0.0,0.033213
186,3,tempo,12.8775,20.3848,0.0,0.0,0.033292
187,0,tempo,11.5302,20.4008,0.0,0.0,0.03196
187,1,tempo,12.4517,20.3758,0.0,0.0,0.032858
187,2,tempo,11.9482,20.3758,0.0,0.0,0.032361
187,3,tempo,11.8309,20.3756,0.0,0.0,0.032235
188,0,tempo,11.8843,20.4019,0.0,0.0,0.032316
188,1,tempo,12.1379,20.3758,0.0,0.0,0.032545
188,2,tempo,12.1249,20.376,0.0,0.0,0.032533
188,3,tempo,12.047,20.3756,0.0,0.0,0.032453
189,0,tempo,12.2476,20.3756,0.0,0.0,0.032655
189,1,tempo,11.8754,20.3757,0.0,0.0,0.032288
189,2,tempo,11.6074,20.3963,0.0,0.0,0.03204
189,3,tempo,11.6424,20.3876,0.0,0.0,0.032068
190,0,tempo,11.7739,20.3964,0.0,0.0,0.032199
190,1,tempo,11.7747,20.3759,0.0,0.0,0.032187
190,2,tempo,11.8935,20.3759,0.0,0.0,0.032305
190,3,tempo,11.8321,20.3756,0.0,0.0,0.032242
191,0,tempo,11.1691,20.3962,0.0,0.0,0.031597
191,1,tempo,11.3535,20.3796,0.0,0.0,0.031762
191,2,tempo,11.6245,20.3758,0.0,0.0,0.032034
191,3,tempo,11.755,20.3756,0.0,0.0,0.032158
192,0,tempo,12.4643,20.4542,0.0,0.0,0.032951
192,1,tempo,12.4975,20.4212,0.0,0.0,0.032955
192,2,tempo,12.341,20.3939,0.0,0.0,0.032769
192,3,tempo,12.1397,20.3851,0.0,0.0,0.032555
193,0,tempo,12.2205,20.3961,0.0,0.0,0.032652
193,1,tempo,11.6205,20.3788,0.0,0.0,0.03203
193,2,tempo,11.6198,20.4705,0.0,0.0,0.032125
193,3,tempo,12.1836,20.3943,0.0,0.0,0.032612
194,0,tempo,11.5887,20.3977,0.0,0.0,0.032015
194,1,tempo,12.2994,20.3755,0.0,0.0,0.032707
194,2,tempo,12.2841,20.3758,0.0,0.0,0.03269
194,3,tempo,12.017,20.3756,0.0,0.0,0.032427
195,0,tempo,12.346,20.4098,0.0,0.0,0.032788
195,1,tempo,12.4146,20.3926,0.0,0.0,0.032839
195,2,tempo,12.678,20.3938,0.0,0.0,0.033104
195,3,tempo,12.6596,20.3857,0.0,0.0,0.033073
196,0,tempo,13.6828,20.3972,0.0,0.0,0.034107
196,1,tempo,12.8479,20.3956,0.0,0.0,0.033277
196,2,tempo,12.761,20.3958,0.0,0.0,0.03319
196,3,tempo,13.0314,20.3756,0.0,0.0,0.033434
197,0,tempo,13.1718,20.4129,0.0,0.0,0.033611
197,1,tempo,14.0259,20.3758,0.0,0.0,0.034438
197,2,tempo,13.7945,20.3759,0.0,0.0,0.034205
197,3,tempo,13.3605,20.3756,0.0,0.0,0.033767
198,0,tempo,12.2067,20.3758,0.0,0.0,0.032614
198,1,tempo,11.4817,20.3859,0.0,0.0,0.031895
198,2,tempo,11.7203,20.3964,0.0,0.0,0.032145
198,3,tempo,12.0741,20.3851,0.0,0.0,0.032491
199,0,tempo,12.1871,20.3969,0.0,0.0,0.032614
199,1,tempo,12.4712,20.3982,0.0,0.0,0.032904
199,2,tempo,12.5733,20.3758,0.0,0.0,0.032981
199,3,tempo,12.4662,20.3756,0.0,0.0,0.032976
